,road_code,start_code,end_code,section,direction,is_holiday,is_dayoff,is_dayoff_yesterday,is_dayoff_tomorrow,year,month,day,hour,search_1h,search_unspec_1d,KP,start_KP,end_KP,limit_speed,OCC,allCars,speed,start_pref_code,end_pref_code,start_lat,end_lat,start_lng,end_lng,start_degree,end_degree
41,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,17,19.0,2992.0,3.9,0.0,9.4,100,7.833333333333333,2882,78.7797433229275,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
42,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,18,7.0,2992.0,3.9,0.0,9.4,100,7.583333333333333,2675,74.58594917787742,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
43,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,19,22.0,2992.0,3.9,0.0,9.4,100,7.0,2392,75.80442958629335,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
44,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,20,18.0,2992.0,3.9,0.0,9.4,100,4.833333333333333,1738,81.87291546866015,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
45,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,21,17.0,2992.0,3.9,0.0,9.4,100,4.416666666666667,1531,80.92297650130548,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
46,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,22,25.0,2992.0,3.9,0.0,9.4,100,3.9166666666666665,1252,81.57462090981645,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
47,1800,1110210,1800006,1110210_1800006,下り,0,0,0,1,2021,4,9,23,24.0,2992.0,3.9,0.0,9.4,100,3.0,875,83.01826484018265,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
48,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,0,53.0,2970.0,3.9,0.0,9.4,100,2.25,643,82.2919254658385,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
49,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,1,19.0,2970.0,3.9,0.0,9.4,100,1.75,531,82.26315789473684,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
50,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,2,34.0,2970.0,3.9,0.0,9.4,100,1.75,458,82.60348583877996,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
51,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,3,114.0,2970.0,3.9,0.0,9.4,100,1.9166666666666667,588,84.05942275042445,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
52,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,4,133.0,2970.0,3.9,0.0,9.4,100,2.9166666666666665,1005,85.53578528827038,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
53,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,5,198.0,2970.0,3.9,0.0,9.4,100,6.583333333333333,2443,81.50409165302783,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
54,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,6,300.0,2970.0,3.9,0.0,9.4,100,13.833333333333334,3990,61.32222500626409,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
55,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,7,221.0,2970.0,3.9,0.0,9.4,100,11.75,3610,65.68623649958461,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
56,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,8,194.0,2970.0,3.9,0.0,9.4,100,6.583333333333333,2585,82.67749419953596,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
57,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,9,164.0,2970.0,3.9,0.0,9.4,100,8.916666666666666,3248,76.77408433364113,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
58,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,10,144.0,2970.0,3.9,0.0,9.4,100,9.333333333333334,3360,77.26867003867896,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
59,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,11,118.0,2970.0,3.9,0.0,9.4,100,8.916666666666666,3277,78.3615009151922,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
60,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,12,43.0,2970.0,3.9,0.0,9.4,100,7.5,2850,81.33461943177832,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
61,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,13,40.0,2970.0,3.9,0.0,9.4,100,6.25,2495,83.84455128205128,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
62,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,14,34.0,2970.0,3.9,0.0,9.4,100,5.916666666666667,2279,82.83026315789473,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
63,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,15,23.0,2970.0,3.9,0.0,9.4,100,5.666666666666667,2305,83.73156981786643,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
64,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,16,31.0,2970.0,3.9,0.0,9.4,100,5.583333333333333,2276,85.06455862977602,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
65,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,17,34.0,2970.0,3.9,0.0,9.4,100,6.166666666666667,2468,83.18266504657757,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
66,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,18,14.0,2970.0,3.9,0.0,9.4,100,5.75,2277,82.28358208955224,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
67,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,19,21.0,2970.0,3.9,0.0,9.4,100,4.666666666666667,1806,81.54842280022136,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
68,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,20,13.0,2970.0,3.9,0.0,9.4,100,3.5,1373,83.75181950509462,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
69,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,21,17.0,2970.0,3.9,0.0,9.4,100,3.25,1216,84.03615447822514,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
70,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,22,21.0,2970.0,3.9,0.0,9.4,100,2.583333333333333,913,83.13566739606127,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
71,1800,1110210,1800006,1110210_1800006,下り,0,1,0,1,2021,4,10,23,16.0,2970.0,3.9,0.0,9.4,100,1.8333333333333333,582,84.77530017152658,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
72,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,0,19.0,2992.0,3.9,0.0,9.4,100,1.6666666666666667,487,84.9139344262295,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
73,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,1,11.0,2992.0,3.9,0.0,9.4,100,1.0,325,84.34969325153374,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
74,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,2,12.0,2992.0,3.9,0.0,9.4,100,1.0,283,83.4330985915493,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
75,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,3,19.0,2992.0,3.9,0.0,9.4,100,1.0,353,85.49435028248588,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
76,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,4,51.0,2992.0,3.9,0.0,9.4,100,1.5,559,88.00535714285714,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
77,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,5,78.0,2992.0,3.9,0.0,9.4,100,4.0,1687,90.10367298578198,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
78,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,6,104.0,2992.0,3.9,0.0,9.4,100,6.583333333333333,2707,86.07939438700147,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
79,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,7,109.0,2992.0,3.9,0.0,9.4,100,6.333333333333333,2622,84.05337399923751,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
80,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,8,124.0,2992.0,3.9,0.0,9.4,100,6.166666666666667,2553,84.71652310101801,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
81,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,9,76.0,2992.0,3.9,0.0,9.4,100,7.333333333333333,2902,80.61832586978987,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
82,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,10,69.0,2992.0,3.9,0.0,9.4,100,6.916666666666667,2831,82.38100282485875,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
83,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,11,32.0,2992.0,3.9,0.0,9.4,100,6.25,2501,84.26618705035972,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
84,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,12,11.0,2992.0,3.9,0.0,9.4,100,4.916666666666667,2044,86.72860635696821,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
85,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,13,16.0,2992.0,3.9,0.0,9.4,100,4.333333333333333,1879,88.0877659574468,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
86,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,14,11.0,2992.0,3.9,0.0,9.4,100,4.333333333333333,1838,87.3926046764546,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
87,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,15,7.0,2992.0,3.9,0.0,9.4,100,4.0,1750,87.9571673329526,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
88,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,16,14.0,2992.0,3.9,0.0,9.4,100,4.0,1718,87.70506108202443,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
89,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,17,15.0,2992.0,3.9,0.0,9.4,100,3.9166666666666665,1641,87.49817295980512,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
90,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,18,23.0,2992.0,3.9,0.0,9.4,100,3.6666666666666665,1455,86.68063186813187,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
91,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,19,13.0,2992.0,3.9,0.0,9.4,100,3.4166666666666665,1372,86.13037144938092,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
92,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,20,5.0,2992.0,3.9,0.0,9.4,100,3.583333333333333,1347,84.8427299703264,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
93,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,21,6.0,2992.0,3.9,0.0,9.4,100,3.5,1374,84.92654545454545,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
94,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,22,9.0,2992.0,3.9,0.0,9.4,100,2.6666666666666665,945,85.69133192389006,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
95,1800,1110210,1800006,1110210_1800006,下り,0,1,1,0,2021,4,11,23,2.0,2992.0,3.9,0.0,9.4,100,1.8333333333333333,564,84.94867256637168,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
96,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,0,20.0,2974.0,3.9,0.0,9.4,100,1.3333333333333333,429,84.2953488372093,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
97,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,1,20.0,2974.0,3.9,0.0,9.4,100,1.0,340,83.24633431085044,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
98,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,2,10.0,2974.0,3.9,0.0,9.4,100,1.0833333333333333,286,83.80836236933798,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
99,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,3,37.0,2974.0,3.9,0.0,9.4,100,1.3333333333333333,373,82.19251336898395,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
100,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,4,32.0,2974.0,3.9,0.0,9.4,100,1.8333333333333333,524,83.11238095238095,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
101,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,5,28.0,2974.0,3.9,0.0,9.4,100,4.25,1470,86.85723997280762,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
102,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,6,67.0,2974.0,3.9,0.0,9.4,100,9.083333333333334,3187,77.96455457967377,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
103,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,7,44.0,2974.0,3.9,0.0,9.4,100,9.416666666666666,3274,75.8854961832061,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
104,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,8,18.0,2974.0,3.9,0.0,9.4,100,7.833333333333333,2889,81.38823529411765,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
105,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,9,24.0,2974.0,3.9,0.0,9.4,100,7.916666666666667,2737,81.57341124908693,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
106,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,10,29.0,2974.0,3.9,0.0,9.4,100,8.583333333333334,2789,78.7810035842294,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
107,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,11,20.0,2974.0,3.9,0.0,9.4,100,8.5,2788,79.03585514521333,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
108,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,12,17.0,2974.0,3.9,0.0,9.4,100,7.666666666666667,2601,81.53189853958493,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
109,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,13,10.0,2974.0,3.9,0.0,9.4,100,6.166666666666667,2129,82.55492957746479,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
110,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,14,9.0,2974.0,3.9,0.0,9.4,100,6.0,2071,82.22055984555985,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
111,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,15,24.0,2974.0,3.9,0.0,9.4,100,6.333333333333333,2244,82.96436525612472,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
112,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,16,7.0,2974.0,3.9,0.0,9.4,100,6.333333333333333,2289,82.52183406113537,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
113,1800,1110210,1800006,1110210_1800006,下り,0,0,1,0,2021,4,12,17,5.0,2974.0,3.9,0.0,9.4,100,6.916666666666667,2623,82.95579268292683,13,11,35.75582,35.80615,139.6015138888889,139.5355111111111,4.0,2.0
